pmid,pmc_id,doi,title,first_author,authors,author_count,journal,publication_date,primary_type,all_publication_types,is_review,is_meta_analysis,is_guideline,is_systematic_review,has_fulltext,volume,issue,pages,appeared_in_iterations,num_iterations,is_duplicate
41225337,PMC12613392,10.1186/s12864-025-12262-w,Upregulation of metallophore-related genes of community-acquired methicillin-resistant Staphylococcus aureus enhances pathogenicity in BALB/c mice.,Liao F,Liao F; Zou N; Shi Y; Gu W; Yuan B,5,BMC genomics,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,26,1,1036,iteration_2_and_3_combined,1,False
41225339,PMC12613714,10.1186/s12879-025-11817-2,The safety of cabotegravir in pregnancy: a systematic review and meta-analysis.,Jasper A,Jasper A; Fourie W; Chetty S,3,BMC infectious diseases,2025-11-12,Meta-Analysis,"Journal Article, Meta-Analysis",False,True,False,False,True,25,1,1550,iteration_2_and_3_combined,1,False
41225345,PMC12613554,10.1186/s12879-025-12012-z,Clinical performance of a dual-target SARS CoV-2 antibody assay using sera from Ghana.,Pappoe-Ashong PJ,Pappoe-Ashong PJ; Mingle JAA; Tetteh D; Dsane-Lamptey MS; Oliver-Commey JA ... (7 total),7,BMC infectious diseases,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,1552,iteration_2_and_3_combined,1,False
41225354,PMC12613651,10.1186/s12879-025-11948-6,Chylothorax and chylous ascites in AIDS-associated Kaposi sarcoma: a case report and literature review.,Jiang Q,Jiang Q; Peng K; Zhang Z; Chen X; Du Q ... (9 total),9,BMC infectious diseases,2025-11-12,Review,"Journal Article, Review",True,False,False,False,True,25,1,1553,iteration_2_and_3_combined,1,False
41225362,PMC12613568,10.1186/s12877-025-06574-5,Association between serum potassium and 28-day mortality in elderly patients with sepsis: a multicenter cohort study.,Liu X,Liu X; Lin Q; Gao K; Chen X; Li S ... (9 total),9,BMC geriatrics,2025-11-12,Journal Article,"Journal Article, Multicenter Study",False,False,False,False,True,25,1,896,iteration_2_and_3_combined,1,False
41221629,,10.1080/22221751.2025.2589548,Development of an Over-Gap Droplet Digital PCR Assay and Evaluation of Serum HBcrAg/qAnti-HBc as Noninvasive Markers for Intrahepatic Replication-Competent HBV DNA in Chronic Hepatitis B Patients with HBsAg Loss.,Yu G,Yu G; Liu Y; Zhang H; Li M; Li L ... (13 total),13,Emerging microbes & infections,2025-11-12,Journal Article,Journal Article,False,False,False,False,False,,,2589548,iteration_2_and_3_combined,1,False
41225376,PMC12613772,10.1186/s12889-025-25171-0,Hepatitis B vaccination coverage and associated factors among adults in Somalia: a cross-sectional study.,-Tuuryare SAH,-Tuuryare SAH; Timothy KK; Mohamud MH,3,BMC public health,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,3917,iteration_2_and_3_combined,1,False
41225388,PMC12613919,10.1186/s12879-025-11947-7,Sepsis in the emergency department: a dual challenge of early management and antimicrobial stewardship.,Corsini R,Corsini R; Marini G; Ottone M; Rossi PG; Lattuada IM ... (14 total),14,BMC infectious diseases,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,1563,iteration_2_and_3_combined,1,False
41225393,PMC12613673,10.1186/s12879-025-11976-2,Serum cytokine analysis in cavitary and non-cavitary pulmonary Mycobacterium avium complex disease: a cross-sectional study.,Takeda K,Takeda K; Suzukawa M; Matsumoto Y; Nakamura Y; Nakano E ... (16 total),16,BMC infectious diseases,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,1561,iteration_2_and_3_combined,1,False
41225394,PMC12613583,10.1186/s12879-025-11983-3,Prognostic performance of ICU scoring systems in patients with HIV/AIDS: a retrospective analysis in the western Brazilian Amazon.,de Oliveira VL,de Oliveira VL; Almeida TVR; da Silva Junior HB; Abrahim Alves TLI; Boechat AL ... (11 total),11,BMC infectious diseases,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,1554,iteration_2_and_3_combined,1,False
41225398,PMC12613590,10.1186/s12879-025-11917-z,A preliminary study on the clinical value of simultaneous amplification and testing for tuberculosis (SAT-TB) for early therapeutic monitoring in multidrug-resistant/rifampicin-resistant tuberculosis.,Ma X,Ma X; Tu H; Ying G; Wang F; Shen Y ... (8 total),8,BMC infectious diseases,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,1551,iteration_2_and_3_combined,1,False
41225411,PMC12613331,10.1186/s12891-025-09271-x,Intramedullary nailing versus plate fixation for humeral shaft fractures in geriatric patients: a retrospective cohort study assessing functional outcomes and complication rates.,Ahmed B,Ahmed B; Bahroun S; Triki A; Ammar A; Jlidi M ... (7 total),7,BMC musculoskeletal disorders,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,26,1,1037,iteration_2_and_3_combined,1,False
41225546,PMC12613415,10.1186/s40780-025-00504-8,Usefulness of protocol-based pharmacotherapy management by pharmacists in cancer patients: a retrospective observational study.,Sumikawa S,Sumikawa S; Hidaka N; Sakamoto Y; Yamashita N; Watanabe S ... (6 total),6,Journal of pharmaceutical health care and sciences,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,11,1,99,iteration_2_and_3_combined,1,False
41225418,PMC12613430,10.1186/s12879-025-12011-0,Evaluation of Triglyceride-Glucose (TyG) index in individuals living with HIV under antiretroviral therapy (ART).,Kaya B,Kaya B; Şahin S; Gençer S,3,BMC infectious diseases,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,1562,iteration_2_and_3_combined,1,False
41225425,PMC12613515,10.1186/s12879-025-12018-7,Prediction models for encephalitis and in-hospital death associated with severe fever with thrombocytopenia syndrome.,Wu X,Wu X; Tan J; Zhao Y; Niu J; Cen X ... (8 total),8,BMC infectious diseases,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,1558,iteration_2_and_3_combined,1,False
41225434,PMC12613350,10.1186/s12879-025-12003-0,Temporal phylodynamics of Coxsackievirus A6 VP1 in Shenzhen (2022-2024).,Deng Y,Deng Y; Yang G; Li Q; Wu F; Ye M ... (7 total),7,BMC infectious diseases,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,1564,iteration_2_and_3_combined,1,False
41225443,PMC12613749,10.1186/s12913-025-13639-z,Exploring factors associated with primary healthcare providers' attitudes towards HIV services provision in Georgia.,Maglaperidze T,Maglaperidze T; Zurashvili T; DeHovitz J; Tukvadze N; Djibuti M,5,BMC health services research,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,1465,iteration_2_and_3_combined,1,False
41225453,PMC12613921,10.1186/s12887-025-06251-x,De novo CHD7 variant in a CHARGE syndrome preterm infant initially diagnosed as idiopathic hypogonadotropic hypogonadism: a case report and literature review.,Wu J,Wu J; Huang Z; Zhu B; Zou R; Tan Y ... (8 total),8,BMC pediatrics,2025-11-12,Review,"Journal Article, Review",True,False,False,False,True,25,1,926,iteration_2_and_3_combined,1,False
41225474,PMC12606938,10.1186/s12978-025-02202-y,Unmet need for contraceptives and unintended pregnancies among adolescent girls and young women aged 15 to 24 in Zambia: insights from the Yathu Yathu trial.,Rotsaert A,Rotsaert A; Phiri M; Sigande L; Schaap A; Zulu-Phiri R ... (13 total),13,Reproductive health,2025-11-12,Journal Article,"Journal Article, Randomized Controlled Trial",False,False,False,False,True,22,1,229,iteration_2_and_3_combined,1,False
41225486,PMC12613329,10.1186/s12889-025-25223-5,"Knowledge, attitudes, and practices on antibiotic use and resistance among adolescents and young people in Sierra Leone: a cross-sectional study.",Kamara IF,Kamara IF; Tengbe SM; Abu P; Hailu B; Madisa TM ... (13 total),13,BMC public health,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,3914,iteration_2_and_3_combined,1,False
41225510,PMC12613922,10.1186/s12889-025-25341-0,"A descriptive phenomenological study of school-related gender-based violence: lived experiences of symbolic violence, harassment, and systemic complicity in a mixed secondary school in Nairobi, Kenya.",Mokaya AG,Mokaya AG; Kikuvi G; Mutai J; Memiah P,4,BMC public health,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,3926,iteration_2_and_3_combined,1,False
41225518,PMC12613732,10.1186/s13063-025-09228-4,"Study protocol for a multicenter, multinational prospective randomized controlled trial comparing outcomes in subjects with Gram-negative bacteremia who have blood culture evaluation using Fast Antibiotic Susceptibility Testing vs. standard of care testing: the FAST trial.",Banerjee R,Banerjee R; Komarow L; Li Y; Wu Q; Sanchez-Gonzalez L ... (18 total),18,Trials,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,26,1,500,iteration_2_and_3_combined,1,False
41225524,PMC12613528,10.1186/s13643-025-02979-w,Platelet parameters as potential biomarkers for sepsis: a systematic review and meta-analysis.,Tong X,Tong X; Yang S; Sun J; Jia Q; Fan H ... (6 total),6,Systematic reviews,2025-11-12,Meta-Analysis,"Journal Article, Meta-Analysis",False,True,False,False,True,14,1,222,"iteration_1_disease, iteration_1_disease, iteration_2_and_3_combined, iteration_2_and_3_combined",4,True
41225531,PMC12613391,10.1186/s12890-025-03972-8,"Acute respiratory distress syndrome associated with e-cigarette or vaping product use in Bogotá, Colombia: a lung injury epidemic.",Hernández-Linares I,Hernández-Linares I; Martínez-Avila MC; Acosta-Cardozo AL; García OM,4,BMC pulmonary medicine,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,521,iteration_2_and_3_combined,1,False
41221672,,10.1080/22221751.2025.2589550,Antiviral treatment response to nucleos(t)ide analogues in chronic hepatitis B patients with normal alanine aminotransferase levels: a retrospective multi-center study.,Cao F,Cao F; Wang J; Xiong Y; Zhang Y; Zhang X ... (20 total),20,Emerging microbes & infections,2025-11-12,Journal Article,Journal Article,False,False,False,False,False,,,2589550,iteration_2_and_3_combined,1,False
41225329,PMC12613498,10.1186/s12865-025-00774-9,Expanding the clinical spectrum of Cernunnos/XLF deficiency: a literature review of a rare cause of severe combined immunodeficiency including a novel case.,Kabadayı G,Kabadayı G; Atay Ö; Baysal Bakır D; Yağmur H; Kaşıkçı Mermer ET ... (10 total),10,BMC immunology,2025-11-12,Review,"Journal Article, Review",True,False,False,False,True,26,1,89,iteration_2_and_3_combined,1,False
41220274,,10.1080/14760584.2025.2589213,Safety of live attenuated vaccines in immunocompromised individuals and pregnant women: a systematic literature review.,Tiozzo G,Tiozzo G; de Roo A; Hofstra HS; Gurgel Do Amaral GS; Vondeling GT ... (7 total),7,Expert review of vaccines,2025-11-12,Review,"Journal Article, Review",True,False,False,False,False,,,,iteration_2_and_3_combined,1,False
41219972,PMC12606834,10.1186/s12929-025-01190-2,Technological advancements in antibody-based therapeutics for treatment of diseases.,Lu RM,Lu RM; Chiang HL; Yuan JP; Wang HH; Chen CY ... (15 total),15,Journal of biomedical science,2025-11-12,Review,"Journal Article, Review",True,False,False,False,True,32,1,98,iteration_2_and_3_combined,1,False
41225316,PMC12613641,10.1186/s12874-025-02681-4,Benefits of group sequential design and sample size re-estimation for randomised controlled trials evaluating the prevention of ventilator-associated pneumonia: a simulation study informed by real world data.,Jackson H,Jackson H; Sauser J; van Werkhoven CH; Harbarth S; de Kraker MEA,5,BMC medical research methodology,2025-11-12,Journal Article,Journal Article,False,False,False,False,True,25,1,254,iteration_2_and_3_combined,1,False
41198172,,10.1136/gutjnl-2025-335806,Engineered virus-hunter vaccine overcomes HBV immune tolerance.,Chen X,Chen X; Liu X; Xu T; Wang Y; Wang P ... (22 total),22,Gut,2025-11-12,Journal Article,Journal Article,False,False,False,False,False,,,,iteration_2_and_3_combined,1,False
41219556,PMC12605441,10.1007/s10875-025-01952-5,"A Multicentric Clinical Study to Evaluate Pharmacokinetics, Efficacy, and Safety of Immune Globulin Subcutaneous 20% Weekly/Biweekly Dosing in Treatment-Experienced Patients and Loading/Weekly Maintenance Dosing in Treatment-Naïve Patients with Primary Immunodeficiency.",Lumry WR,Lumry WR; Palumbo M; Hsu C; Hussain I; McNeil D ... (13 total),13,Journal of clinical immunology,2025-11-12,Journal Article,"Journal Article, Multicenter Study",False,False,False,False,True,45,1,158,iteration_2_and_3_combined,1,False
41232235,,10.1016/j.ebiom.2025.106004,Pomalidomide enhances CD8(+) T and NK cell mediated killing of HIV-infected cells.,Pascoe RD,Pascoe RD; Gubser C; Chang JJ; Schröder J; Utzschneider DT ... (13 total),13,EBioMedicine,2025-11-12,Journal Article,Journal Article,False,False,False,False,False,122,,106004,iteration_2_and_3_combined,1,False
41232430,,10.1016/j.clinsp.2025.100825,"Longitudinal outcomes of severe post-stroke dysphagia: high mortality, partial recovery, and persistent dependence on alternative feeding.",Félix GM,Félix GM; Sassi FC; Escudero C; Leite KKA; Ritto AP ... (7 total),7,"Clinics (Sao Paulo, Brazil)",2025-11-12,Journal Article,Journal Article,False,False,False,False,False,80,,100825,iteration_2_and_3_combined,1,False
41232237,,10.1016/j.ebiom.2025.106008,Longitudinal alterations of gut microbiota associated with intrahepatic cholestasis of pregnancy: results from a large cohort study in China.,Shan D,Shan D; Yang Y; Li S; Fu Y; Dong Y ... (23 total),23,EBioMedicine,2025-11-12,Journal Article,Journal Article,False,False,False,False,False,122,,106008,iteration_2_and_3_combined,1,False
41215580,,10.3350/cmh.2025.0935,Targeting the innate immune system in treating hepatitis B: Prospects for functional cure.,Ho KC,Ho KC; Hui RW; Seto WK; Yuen MF; Mak LY,5,Clinical and molecular hepatology,2025-11-11,Review,"Journal Article, Review",True,False,False,False,False,,,,iteration_2_and_3_combined,1,False
41219190,PMC12606086,10.1038/s41467-025-65172-6,Persistent mirusvirus infection in the marine protist Aurantiochytrium.,Chung D,Chung D; Brask N; Matar S; Gallot-Lavallée L; Pringle ES ... (15 total),15,Nature communications,2025-11-11,Journal Article,Journal Article,False,False,False,False,True,16,1,9922,iteration_2_and_3_combined,1,False
41219350,PMC12606113,10.1038/s41598-025-23172-y,Using AI system to detect active tuberculosis in a high-prevalence setting on CT scans: a multi-center study.,Wang Q,Wang Q; Zhang Z; Xia L; Guo X; Xiao Q ... (7 total),7,Scientific reports,2025-11-11,Journal Article,"Journal Article, Multicenter Study",False,False,False,False,True,15,1,39546,iteration_2_and_3_combined,1,False
41219348,PMC12606102,10.1038/s41598-025-23260-z,"Effect of 1,3,4-oxadiazoles on expression of biofilm-associated bap gene in clinical isolates of multidrug-resistant Acinetobacter baumannii.",Rahimbakhsh A,Rahimbakhsh A; Seyfahmadi M; Souldozi A; Hakimelahi R; Alikhani MY ... (6 total),6,Scientific reports,2025-11-11,Journal Article,Journal Article,False,False,False,False,True,15,1,39543,iteration_2_and_3_combined,1,False
41219335,PMC12606333,10.1038/s41598-025-23120-w,Geospatial analysis of shared risks for tuberculosis transmission in an urban cohort.,Asare-Baah M,Asare-Baah M; Luong TM; Kwarteng E; Domotey C; Arthur N ... (13 total),13,Scientific reports,2025-11-11,Journal Article,Journal Article,False,False,False,False,True,15,1,39470,iteration_2_and_3_combined,1,False
41219307,PMC12606105,10.1038/s41598-025-22987-z,"Targeting cancer and SARS-CoV-2: phytochemical, biological and molecular dynamic investigations of Sargassum aquifolium and Galaxaura rugosa.",Abd Elsamiae AS,Abd Elsamiae AS; Singab ANB; Said A; Eldahshan OA; Mostafa NM ... (11 total),11,Scientific reports,2025-11-11,Journal Article,Journal Article,False,False,False,False,True,15,1,39417,iteration_2_and_3_combined,1,False
